id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack,pass,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,carry.progression,carry.endLocation.x,carry.endLocation.y,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,possession,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,location,infraction.opponent,start_x,start_y,end_x,end_y,side,event_time_seconds,tag_shot_assist,tag_assist,tag_loss,delivery_zone,possession_shot,possession_goal,possession_shot_count,possession_goal_count,possession_header_shot_count,possession_header_goal_count,possession_xg,first_shot_xg,first_shooter_name,first_shooter_id
3051277279,5819216,2H,77,53,01:17:53.079,4928.079814,3051276749.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-4-2,6792,Skövde AIK,5-3-2,51830,D. Kozica,RCMF,False,95.0,high,36.0,1170811.0,S. Johnson,CB,97.0,52.0,3051277279.0,1.190495,"['corner', 'set_piece_attack']",1.0,0.0,100.0,0.0,97.0,52.0,6849.0,Jönköpings Södra,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,52.0,left,4673,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3051277283,5819216,2H,78,18,01:18:18.424,4953.42453,3051277284.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-4-2,6792,Skövde AIK,5-3-2,51830,D. Kozica,RCMF,True,156.0,low,20.0,51830.0,D. Kozica,RCMF,83.0,12.0,3051277283.0,4.582946,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,93.0,43.0,6849.0,Jönköpings Södra,4-4-2,,,,,,,,,,,,,,,,,,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,83.0,12.0,left,4698,False,False,False,edge_recycle_zone,False,False,0,0,0,0,0.0,0.0,,
3051277443,5819216,2H,93,33,01:33:33.324,5868.32443,3051277444.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-4-2,6792,Skövde AIK,5-3-2,498534,A. Bark,LW,True,108.0,high,29.0,812471.0,A. Eriksson,RB,91.0,40.0,3051277443.0,2.5130635,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,83.0,56.0,6849.0,Jönköpings Södra,4-4-2,,,,,,,,,,,,,,,,,,,,True,False,False,left,0.011,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,40.0,left,5613,False,False,False,penalty_spot_zone,True,False,1,0,0,0,0.011,0.011,A. Kiwarkis,1060411.0
3030520836,5819202,1H,5,16,00:05:16.572,317.572053,3030520839.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,-114.0,high,34.0,812471.0,A. Eriksson,RB,87.0,54.0,3030520836.0,8.733212,"['corner', 'set_piece_attack', 'attack']",8.0,0.0,100.0,100.0,90.0,58.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,True,False,right,0.1458,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,87.0,54.0,right,316,False,False,False,penalty_spot_zone,True,False,1,0,0,0,0.1458,0.1458,F. Benatallah,674204.0
3030520916,5819202,1H,8,32,00:08:32.924,513.924039,3030520919.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,-106.0,high,36.0,674204.0,F. Benatallah,LCMF,90.0,50.0,3030520916.0,1.7172725,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,90.0,49.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,right,0.068,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,50.0,right,512,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.068,0.068,F. Benatallah,674204.0
3030520933,5819202,1H,9,44,00:09:44.986,585.986299,3030520934.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,-97.0,high,31.0,613701.0,H. Lyck,RCB,96.0,55.0,3030520933.0,1.778193,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,96.0,55.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,96.0,55.0,right,584,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3030521055,5819202,1H,15,33,00:15:33.707,934.707708,3030521058.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,-110.0,high,30.0,812471.0,A. Eriksson,RB,90.0,59.0,3030521055.0,7.447028,"['corner', 'set_piece_attack', 'attack']",9.0,0.0,100.0,100.0,89.0,37.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,center,0.0326,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,59.0,right,933,False,False,False,penalty_spot_zone,True,False,1,0,0,0,0.0326,0.0326,H. Lyck,613701.0
3030521176,5819202,1H,22,55,00:22:55.298,1376.298797,3030521179.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,151.0,low,11.0,789558.0,J. Shamoun,RW,91.0,7.0,3030521176.0,32.6127795,"['corner', 'set_piece_attack', 'attack']",16.0,0.0,100.0,0.0,100.0,22.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,7.0,left,1375,False,False,False,edge_recycle_zone,False,False,0,0,0,0,0.0,0.0,,
3030521215,5819202,1H,24,41,00:24:41.276,1482.276918,3030521217.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,-114.0,high,34.0,615319.0,A. Karlsson,LB,87.0,55.0,3030521215.0,1.4813135,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,87.0,55.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,True,False,right,0.1404,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,87.0,55.0,right,1481,True,False,False,penalty_spot_zone,True,False,1,0,0,0,0.1404,0.1404,A. Karlsson,615319.0
3030521243,5819202,1H,27,21,00:27:21.692,1642.692904,3030521245.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,6742,Ängelholm,4-4-2,51830,D. Kozica,RCMF,True,104.0,high,34.0,615319.0,A. Karlsson,LB,92.0,49.0,3030521243.0,4.4543835,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,76.0,64.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,left,0.0058,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,92.0,49.0,left,1641,False,False,False,penalty_spot_zone,True,False,1,0,0,0,0.0058,0.0058,L. Lyck,1060409.0
3018102560,5819179,1H,3,9,00:03:09.399,190.39981,3018102557.0,,,,,,corner,['loss'],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,False,92.0,high,29.0,603328.0,A. Andersson,RCMF,99.0,43.0,3018102560.0,8.1603745,"['corner', 'set_piece_attack', 'attack']",9.0,0.0,100.0,0.0,79.0,64.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,True,False,left,0.0341,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,43.0,left,189,False,False,True,six_yard_central,True,False,1,0,0,0,0.0341,0.0341,L. Lyck,1060409.0
3018102659,5819179,1H,8,33,00:08:33.050,514.050218,3018102661.0,,,,,,corner,['shot_assist'],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,95.0,high,33.0,613701.0,H. Lyck,RCB,97.0,50.0,3018102659.0,1.006749,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,99.0,46.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,left,0.3561,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,50.0,left,513,True,False,False,six_yard_central,True,False,1,0,1,0,0.3561,0.3561,H. Lyck,613701.0
3018102756,5819179,1H,13,7,00:13:07.083,788.083659,3018102757.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,92.0,high,37.0,674204.0,F. Benatallah,LCMF,99.0,54.0,3018102756.0,0.579443,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,99.0,54.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,54.0,left,787,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3018102783,5819179,1H,17,29,00:17:29.699,1050.699376,3018102784.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,-101.0,high,26.0,674204.0,F. Benatallah,LCMF,95.0,63.0,3018102783.0,3.382419,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,100.0,94.0,36.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,True,False,center,0.095,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,63.0,right,1049,False,False,False,back_post,True,False,1,0,0,0,0.095,0.095,A. Kiwarkis,1060411.0
3018102798,5819179,1H,18,59,00:18:59.894,1140.89461,3018103998.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,97.0,high,36.0,0.0,,,96.0,52.0,3018102798.0,1.082702,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,96.0,52.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,52.0,left,1139,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3018102930,5819179,1H,24,38,00:24:38.634,1479.634255,3018103976.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,97.0,high,32.0,51679.0,J. Drott,DMF,96.0,46.0,3018102930.0,1.208431,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,96.0,46.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,46.0,left,1478,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3018103269,5819179,1H,47,28,00:47:28.218,2849.218171,3018103270.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,-94.0,high,27.0,613701.0,H. Lyck,RCB,98.0,61.0,3018103269.0,1.8731025,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,98.0,61.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,right,0.0711,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,98.0,61.0,right,2848,True,False,False,six_yard_central,True,False,1,0,1,0,0.0711,0.0711,H. Lyck,613701.0
3018103388,5819179,2H,47,57,00:47:57.966,3037.966795,3018103389.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,-96.0,high,31.0,613701.0,H. Lyck,RCB,97.0,55.0,3018103388.0,1.42117,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,100.0,97.0,54.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,97.0,55.0,right,2877,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3018103407,5819179,2H,49,1,00:49:01.852,3101.852908,3018103255.0,,,,,,corner,['loss'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,False,-94.0,high,32.0,603328.0,A. Andersson,RCMF,98.0,53.0,3018103407.0,15.60404,"['corner', 'set_piece_attack', 'attack']",9.0,0.0,100.0,100.0,95.0,57.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,left,0.095,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,98.0,53.0,right,2941,False,False,True,six_yard_central,True,False,1,0,1,0,0.095,0.095,A. Karlsson,615319.0
3018103648,5819179,2H,64,22,01:04:22.017,4022.017244,3018103649.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,-126.0,low,23.0,789558.0,J. Shamoun,RW,87.0,72.0,3018103648.0,2.2436755,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,94.0,53.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,87.0,72.0,right,3862,False,False,False,edge_recycle_zone,False,False,0,0,0,0,0.0,0.0,,
3018103651,5819179,2H,64,46,01:04:46.267,4046.267458,3018103652.0,,,,,,corner,['shot_assist'],100.0,100.0,6849,Jönköpings Södra,4-1-4-1,24438,Hässleholms IF,4-4-2,51830,D. Kozica,RCMF,True,-96.0,high,31.0,674204.0,F. Benatallah,LCMF,97.0,55.0,3018103651.0,2.649993,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,75.0,42.0,6849.0,Jönköpings Södra,4-1-4-1,,,,,,,,,,,,,,,,,,,,True,False,False,right,0.008,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,97.0,55.0,right,3886,True,False,False,six_yard_central,True,False,1,0,0,0,0.008,0.008,L. Lyck,1060409.0
3014361046,5819169,1H,1,9,00:01:09.692,70.692801,3014360986.0,,,,,,corner,[],100.0,0.0,6849,Jönköpings Södra,4-4-2,6715,Trelleborg,4-1-4-1,51830,D. Kozica,SS,False,96.0,low,27.0,1060435.0,V. George Poppler,CF,97.0,39.0,3014361046.0,19.2859785,"['corner', 'set_piece_attack']",9.0,0.0,100.0,0.0,62.0,0.0,6849.0,Jönköpings Södra,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,39.0,left,69,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3014361380,5819169,1H,27,5,00:27:05.245,1626.245134,3014363055.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-4-2,6715,Trelleborg,4-1-4-1,51830,D. Kozica,SS,True,-105.0,high,35.0,0.0,,,91.0,50.0,3014361380.0,2.469363,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,100.0,95.0,49.0,6849.0,Jönköpings Södra,4-4-2,,,,,,,,,,,,,,,,,,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,91.0,50.0,right,1625,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3014361843,5819169,2H,57,57,00:57:57.110,3568.110644,3014362277.0,,,,,,corner,['shot_assist'],100.0,0.0,6849,Jönköpings Södra,4-2-3-1,6715,Trelleborg,4-1-4-1,51830,D. Kozica,RDMF,False,92.0,high,35.0,347475.0,M. Påhlsson,GK,99.0,51.0,3014361843.0,1.346836,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,0.0,89.0,61.0,6849.0,Jönköpings Södra,4-2-3-1,,,,,,,,,,,,,,,,,,,,True,True,False,left,0.1137,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,51.0,left,3477,True,False,False,six_yard_central,True,False,1,0,0,0,0.1137,0.1137,L. Lyck,1060409.0
3014361854,5819169,2H,58,42,00:58:42.089,3613.089397,3014361856.0,,,,,,corner,[],100.0,100.0,6849,Jönköpings Södra,4-2-3-1,6715,Trelleborg,4-1-4-1,51830,D. Kozica,RDMF,True,-102.0,high,40.0,613701.0,H. Lyck,RCB,92.0,42.0,3014361854.0,10.111171,"['corner', 'set_piece_attack', 'attack']",10.0,0.0,100.0,100.0,77.0,96.0,6849.0,Jönköpings Södra,4-2-3-1,,,,,,,,,,,,,,,,,,,,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,92.0,42.0,right,3522,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
