id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,pass,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,carry.progression,carry.endLocation.x,carry.endLocation.y,possession.attack,possession,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper,shot.goalkeeper.id,shot.goalkeeper.name,infraction.opponent,location,start_x,start_y,end_x,end_y,side,event_time_seconds,tag_shot_assist,tag_assist,tag_loss,delivery_zone,possession_shot,possession_goal,possession_shot_count,possession_goal_count,possession_header_shot_count,possession_header_goal_count,possession_xg,first_shot_xg,first_shooter_name,first_shooter_id
3057972083,5819228,1H,30,46,00:30:46.746,1847.746367,3057972090.0,,,,,,corner,[],100.0,100.0,6777,Trollhättan,4-2-3-1,6849,Jönköpings Södra,4-1-4-1,616190,S. Bosnic,RAMF,True,-108.0,high,42.0,828102.0,A. Gashi,RCB,88.0,41.0,3057972083.0,1.260792,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,88.0,41.0,6777.0,Trollhättan,4-2-3-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,88.0,41.0,right,1846,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3057972584,5819228,2H,60,12,01:00:12.897,3778.89723,3057972587.0,,,,,,corner,['shot_assist'],100.0,100.0,6777,Trollhättan,4-2-3-1,6849,Jönköpings Södra,4-1-4-1,616190,S. Bosnic,RAMF,True,-99.0,high,32.0,778346.0,F. Sterner,LB,95.0,54.0,3057972584.0,0.700078,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,95.0,54.0,6777.0,Trollhättan,4-2-3-1,True,True,True,right,0.2202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,54.0,right,3612,True,False,False,six_yard_central,True,True,1,1,1,1,0.2202,0.2202,F. Sterner,778346.0
3051277475,5819216,2H,47,33,00:47:33.802,3108.802931,3051276957.0,,,,,,corner,['loss'],100.0,0.0,6792,Skövde AIK,5-3-2,6849,Jönköpings Södra,4-1-4-1,1180689,A. Södeliden,RCMF3,False,95.0,high,35.0,899727.0,A. Eriksson,GK,97.0,51.0,3051277475.0,4.047204,"['corner', 'set_piece_attack']",2.0,0.0,100.0,0.0,84.0,53.0,6792.0,Skövde AIK,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,97.0,51.0,left,2853,False,False,True,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3051276432,5819216,2H,49,6,00:49:06.657,3201.657167,3051277472.0,,,,,,corner,"['assist', 'shot_assist']",100.0,100.0,6792,Skövde AIK,5-3-2,6849,Jönköpings Södra,4-1-4-1,581909,L. Land,LCMF3,True,-97.0,high,32.0,899727.0,A. Eriksson,GK,96.0,54.0,3051276432.0,1.596446,"['corner', 'set_piece_attack', 'attack']",3.0,0.0,100.0,100.0,96.0,43.0,6792.0,Skövde AIK,5-3-2,True,True,True,right,0.2671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,96.0,54.0,right,2946,True,True,False,six_yard_central,True,True,1,1,0,0,0.2671,0.2671,A. Basic,562112.0
3051276624,5819216,2H,67,43,01:07:43.076,4318.076522,3051277162.0,,,,,,corner,['loss'],100.0,100.0,6792,Skövde AIK,5-3-2,6849,Jönköpings Södra,4-1-4-1,581909,L. Land,LCMF3,False,-98.0,high,35.0,899727.0,A. Eriksson,GK,95.0,49.0,3051276624.0,5.581773,"['corner', 'set_piece_attack']",2.0,0.0,100.0,100.0,85.0,50.0,6792.0,Skövde AIK,5-3-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,95.0,49.0,right,4063,False,False,True,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3030521212,5819202,1H,32,48,00:32:48.623,1969.623966,3030521347.0,,,,,,corner,[],100.0,100.0,6742,Ängelholm,4-4-2,6849,Jönköpings Södra,4-1-4-1,615572,E. Vedholm,LB,False,-97.0,high,34.0,613701.0,H. Lyck,RCB,96.0,50.0,3030521212.0,0.752779,"['corner', 'set_piece_attack']",1.0,0.0,100.0,100.0,96.0,50.0,6742.0,Ängelholm,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,96.0,50.0,right,1968,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3030521603,5819202,2H,56,12,00:56:12.879,3515.879535,3030521606.0,,,,,,corner,[],100.0,0.0,6742,Ängelholm,4-4-2,6849,Jönköpings Södra,4-1-4-1,615572,E. Vedholm,LB,True,107.0,high,27.0,1226362.0,A. Touray,SS,92.0,38.0,3030521603.0,0.675526,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,92.0,38.0,6742.0,Ängelholm,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,92.0,38.0,left,3372,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3030522106,5819202,2H,84,57,01:24:57.683,5240.683419,3030522110.0,,,,,,corner,['shot_assist'],100.0,100.0,6742,Ängelholm,4-4-2,6849,Jönköpings Södra,5-4-1,615572,E. Vedholm,LB,True,-103.0,high,52.0,615563.0,A. Nilsson,LW,89.0,25.0,3030522106.0,1.853636,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,89.0,25.0,6742.0,Ängelholm,4-4-2,True,False,False,right,0.0095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,89.0,25.0,right,5097,True,False,False,edge_recycle_zone,True,False,1,0,1,0,0.0095,0.0095,A. Nilsson,615563.0
3025636020,5819179,1H,26,40,00:26:40.826,1601.826921,3025636092.0,,,,,,corner,[],100.0,0.0,24438,Hässleholms IF,4-4-2,6849,Jönköpings Södra,4-1-4-1,1181146,J. Tikkanen,LCMF,False,115.0,high,35.0,1060409.0,L. Lyck,CF,86.0,47.0,3025636020.0,7.486719,"['corner', 'set_piece_attack']",5.0,0.0,100.0,0.0,77.0,11.0,24438.0,Hässleholms IF,4-4-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,86.0,47.0,left,1600,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3025636762,5819179,2H,74,56,01:14:56.533,4656.533792,3025636763.0,,,,,,corner,['shot_assist'],100.0,0.0,24438,Hässleholms IF,4-4-2,6849,Jönköpings Södra,4-1-4-1,939543,L. Braun,RW,True,92.0,high,31.0,919813.0,T. Ekstrom,CF,99.0,46.0,3025636762.0,2.6001005,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,74.0,46.0,24438.0,Hässleholms IF,4-4-2,True,False,False,center,0.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,99.0,46.0,left,4496,True,False,False,six_yard_central,True,False,2,0,0,0,0.1102,0.0064,J. Persson Åhstedt,941340.0
3014362123,5819169,2H,50,4,00:50:04.276,3095.276747,3014362126.0,,,,,,corner,[],100.0,0.0,6715,Trelleborg,4-1-4-1,6849,Jönköpings Södra,4-4-2,615327,I. Ellbring,RCMF,True,102.0,high,40.0,53573.0,J. Modig,LCB,92.0,58.0,3014362123.0,2.854522,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,91.0,57.0,6715.0,Trelleborg,4-1-4-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,92.0,58.0,left,3004,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3014362208,5819169,2H,54,34,00:54:34.565,3365.565936,3014361777.0,,,,,,corner,[],100.0,0.0,6715,Trelleborg,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,615327,I. Ellbring,RCMF,False,96.0,high,36.0,899727.0,A. Eriksson,GK,96.0,53.0,3014362208.0,10.582644,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,98.0,58.0,6715.0,Trelleborg,4-1-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,53.0,left,3274,False,False,False,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
3056351339,5819154,2H,66,38,01:06:38.310,4141.310352,3056350870.0,,,,,,corner,[],100.0,0.0,6925,Laholms FK,4-1-4-1,6849,Jönköpings Södra,4-2-3-1,939470,E. Berisha,DMF,False,105.0,high,40.0,258063.0,S. Crona,LCB,90.0,56.0,3056351339.0,4.905408,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,88.0,59.0,6925.0,Laholms FK,4-1-4-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,90.0,56.0,left,3998,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3001103630,5819133,1H,12,8,00:12:08.709,729.70994,3001103631.0,,,,,,corner,[],100.0,0.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,1316266,P. Lilja,AMF,True,96.0,high,40.0,432470.0,O. Dampha,CF,96.0,58.0,3001103630.0,3.48715,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,0.0,86.0,58.0,6751.0,Kristianstad,4-2-3-1,True,False,False,left,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,96.0,58.0,left,728,False,False,False,six_yard_central,True,False,1,0,0,0,0.0207,0.0207,E. Ramin Karimi,1060396.0
3001103768,5819133,1H,21,6,00:21:06.187,1267.187685,3001103770.0,,,,,,corner,[],100.0,100.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,22102,D. Löfquist,RDMF,True,-102.0,high,44.0,51518.0,V. Agardius,LB,91.0,37.0,3001103768.0,2.162033,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,91.0,37.0,6751.0,Kristianstad,4-2-3-1,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,91.0,37.0,right,1266,False,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0677,0.0677,L. Svensson,226327.0
3001103929,5819133,1H,33,45,00:33:45.105,2026.105573,3001104106.0,,,,,,corner,[],100.0,100.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,22102,D. Löfquist,RDMF,False,-103.0,high,36.0,899727.0,A. Eriksson,GK,92.0,49.0,3001103929.0,2.200406,"['corner', 'set_piece_attack']",4.0,0.0,100.0,100.0,92.0,48.0,6751.0,Kristianstad,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,92.0,49.0,right,2025,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3001104007,5819133,1H,39,7,00:39:07.697,2348.697912,3001104010.0,,,,,,corner,['shot_assist'],100.0,100.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,22102,D. Löfquist,RDMF,True,-113.0,high,38.0,1316266.0,P. Lilja,AMF,86.0,48.0,3001104007.0,0.875472,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,86.0,48.0,6751.0,Kristianstad,4-2-3-1,True,True,False,right,0.0579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,86.0,48.0,right,2347,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0579,0.0579,P. Lilja,1316266.0
3001104011,5819133,1H,39,40,00:39:40.728,2381.728733,3001104155.0,,,,,,corner,[],100.0,0.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,22102,D. Löfquist,RDMF,False,100.0,high,40.0,51679.0,J. Drott,LCMF,93.0,58.0,3001104011.0,1.239849,"['corner', 'set_piece_attack']",1.0,0.0,100.0,0.0,93.0,58.0,6751.0,Kristianstad,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,58.0,left,2380,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
3001104805,5819133,2H,96,7,01:36:07.314,6034.314789,3001104905.0,,,,,,corner,[],100.0,0.0,6751,Kristianstad,4-2-3-1,6849,Jönköpings Södra,3-4-3,570777,S. Svedin,LAMF,False,111.0,low,26.0,51830.0,D. Kozica,RCMF,91.0,35.0,3001104805.0,0.6026925,"['corner', 'set_piece_attack']",1.0,0.0,100.0,0.0,91.0,35.0,6751.0,Kristianstad,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,91.0,35.0,left,5767,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2991582955,5819121,1H,21,58,00:21:58.901,1319.901616,2991584730.0,,,,,,corner,[],100.0,0.0,7014,Olympic,4-4-2,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB,True,103.0,high,31.0,0.0,,,93.0,44.0,2991582955.0,43.4287175,"['corner', 'set_piece_attack', 'attack']",21.0,0.0,100.0,0.0,18.0,81.0,7014.0,Olympic,4-4-2,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,93.0,44.0,left,1318,False,False,False,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2991583225,5819121,1H,41,28,00:41:28.092,2489.092118,2991583234.0,,,,,,corner,['shot_assist'],100.0,100.0,7014,Olympic,4-4-2,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB,True,-108.0,high,32.0,1183492.0,F. Dovi,LCB,90.0,55.0,2991583225.0,0.702799,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,100.0,90.0,55.0,7014.0,Olympic,4-4-2,True,False,False,right,0.1175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,90.0,55.0,right,2488,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.1175,0.1175,F. Dovi,1183492.0
2991583313,5819121,1H,47,25,00:47:25.048,2846.048417,2991583316.0,,,,,,corner,['loss'],100.0,0.0,7014,Olympic,4-4-2,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB,True,97.0,high,40.0,1227397.0,Y. Mohammed,SS,95.0,58.0,2991583313.0,1.057196,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,95.0,58.0,7014.0,Olympic,4-4-2,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,95.0,58.0,left,2845,False,False,True,six_yard_central,False,False,0,0,0,0,0.0,0.0,,
2991583463,5819121,2H,54,47,00:54:47.912,3651.912863,2991583818.0,,,,,,corner,['loss'],100.0,0.0,7014,Olympic,4-4-1,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB,False,109.0,high,31.0,258063.0,S. Crona,LCB,90.0,43.0,2991583463.0,11.124033,"['corner', 'set_piece_attack', 'attack']",5.0,0.0,100.0,0.0,86.0,82.0,7014.0,Olympic,4-4-1,False,False,False,right,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,90.0,43.0,left,3287,False,False,True,penalty_spot_zone,False,False,0,0,0,0,0.0,0.0,,
2991583509,5819121,2H,57,41,00:57:41.617,3825.617182,2991584767.0,,,,,,corner,[],100.0,0.0,7014,Olympic,5-3-1,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB5,True,132.0,low,25.0,0.0,,,84.0,28.0,2991583509.0,22.4156945,"['corner', 'set_piece_attack', 'attack']",13.0,0.0,100.0,0.0,96.0,19.0,7014.0,Olympic,5-3-1,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,84.0,28.0,left,3461,False,False,False,edge_recycle_zone,False,False,0,0,0,0,0.0,0.0,,
2991583531,5819121,2H,58,35,00:58:35.916,3879.916628,2991583532.0,,,,,,corner,['shot_assist'],100.0,0.0,7014,Olympic,5-3-1,6849,Jönköpings Södra,4-1-4-1,582329,A. Sundgren,LB5,True,107.0,high,40.0,1194570.0,C. Blessing Ejimole,CF,89.0,57.0,2991583531.0,1.0849785,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,89.0,57.0,7014.0,Olympic,5-3-1,True,False,False,left,0.0871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,89.0,57.0,left,3515,True,False,False,penalty_spot_zone,True,False,1,0,1,0,0.0871,0.0871,C. Blessing Ejimole,1194570.0
2977553319,5819103,1H,9,18,00:09:18.471,559.471882,2977555134.0,,,,,,corner,[],100.0,0.0,7055,Eskilsminne,4-2-1-3,6849,Jönköpings Södra,4-1-4-1,338669,C. Ljungberg,LDMF,True,95.0,high,22.0,0.0,,,98.0,35.0,2977553319.0,0.497624,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,98.0,35.0,7055.0,Eskilsminne,4-2-1-3,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,98.0,35.0,left,558,False,False,False,front_post,False,False,0,0,0,0,0.0,0.0,,
